id,suburb,area,station_count,station_count_by_area,station_count_by_area_plus_1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1424,NAPOLEONS,0.004717369,3,635.9477481,636.9477481
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1419,AXE CREEK,0.004269149,2,468.4774852,469.4774852
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1420,KANGAROO GROUND,0.00331384,14,4224.705953,4225.705953
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1430,TOWAN,0.012268654,1,81.5085306,82.5085306
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1421,MOORILIM,0.003262518,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1432,NYRRABY,0.012182115,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1433,CRANBOURNE SOUTH,0.002025823,8,3949.012096,3950.012096
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1425,DURHAM LEAD,0.002758334,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1426,BENWERRIN,0.005452379,1,183.4061945,184.4061945
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1440,WOOSANG,0.005012818,1,199.4885861,200.4885861
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1427,CAULFIELD NORTH,0.000430137,31,72070.09219,72071.09219
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1441,THREE BRIDGES,0.003610455,1,276.9734058,277.9734058
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1428,WESTMERE,0.008755337,6,685.2962853,686.2962853
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1429,TATURA,0.012434508,40,3216.854291,3217.854291
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1431,TAGGERTY,0.012568697,5,397.8136981,398.8136981
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1434,BUXTON,0.00621805,3,482.4663691,483.4663691
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1435,BARINGHUP,0.006166124,1,162.1764404,163.1764404
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1436,CAVEAT,0.006177936,2,323.7327386,324.7327386
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1437,TOTTINGTON,0.006132986,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1438,HENTY,0.006184557,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1439,ANGLERS REST,0.008758835,1,114.1704319,115.1704319
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1442,ROCHESTER,0.008671186,19,2191.165116,2192.165116
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1443,ST HELENS,0.004446043,1,224.9191204,225.9191204
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1444,NEWSTEAD,0.004733447,8,1690.100391,1691.100391
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1445,SUGARLOAF CREEK,0.004369856,2,457.6809356,458.6809356
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1446,FYANS CREEK,0.00343838,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1447,ARNOLD WEST,0.003353725,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1457,KILLARNEY,0.001398046,1,715.2838851,716.2838851
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1458,POMBORNEIT NORTH,0.006094452,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1459,GRENVILLE,0.006046991,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1460,YARRAWALLA,0.007456814,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1461,CLIFTON SPRINGS,0.000639214,4,6257.689105,6258.689105
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1463,CLYDESDALE,0.001477595,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1464,HEYTESBURY LOWER,0.002004218,2,997.8951908,998.8951908
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1462,PORT MELBOURNE,0.000992865,176,177264.8233,177265.8233
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1465,CHUM CREEK,0.002306453,2,867.1324668,868.1324668
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1466,BRIMPAEN,0.024981851,8,320.2324738,321.2324738
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1467,GERMANIA,0.002275564,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1468,KING VALLEY,0.002274696,1,439.6192054,440.6192054
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1469,EMERALD,0.005164526,9,1742.657594,1743.657594
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1470,HORFIELD,0.003087713,1,323.8642898,324.8642898
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1478,HAZELWOOD NORTH,0.006850229,14,2043.727234,2044.727234
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1479,SWANPOOL,0.00670957,3,447.1225117,448.1225117
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1480,BUNBARTHA,0.006640552,1,150.5898907,151.5898907
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1481,WANDO BRIDGE,0.006704297,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1482,LURG,0.006665998,4,600.0601957,601.0601957
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1483,REEFTON,0.017871406,7,391.6871511,392.6871511
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1535,WANGARABELL,0.005210056,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1484,RAYWOOD,0.017536203,5,285.1244314,286.1244314
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1485,FALLS CREEK,0.017569055,29,1650.629485,1651.629485
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1486,TRAVANCORE,4.29E-05,8,186414.0464,186415.0464
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1487,PASTORIA,0.004253411,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1488,MOORNGAG,0.004220276,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1489,TRENTHAM EAST,0.003520455,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1491,CALDERMEADE,0.004289576,1,233.1232666,234.1232666
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1492,LIPAROO,0.010560739,9,852.213074,853.213074
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1493,KENLEY,0.008505026,4,470.3101601,471.3101601
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1494,SPRINGFIELD,0.020009731,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1495,VERMONT,0.00046831,11,23488.69144,23489.69144
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1496,LERDERDERG,0.014578659,1,68.59341363,69.59341363
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1497,DERRINALLUM,0.02807345,7,249.3459157,250.3459157
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1565,KILSYTH SOUTH,0.00034317,3,8742.032098,8743.032098
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1498,GERANG GERUNG,0.017598537,6,340.9374316,341.9374316
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1499,APPIN SOUTH,0.005141478,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1500,GRE GRE SOUTH,0.005164376,1,193.634229,194.634229
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1501,MIRRANATWA,0.012110455,7,578.0129614,579.0129614
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1502,RUSHWORTH,0.018097825,12,663.0631119,664.0631119
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1503,TALLANGATTA,0.005575978,15,2690.110899,2691.110899
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1504,SPRING HILL,0.004783739,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1505,GLENROWAN,0.004722766,13,2752.624391,2753.624391
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1506,STONEHAVEN,0.002837925,2,704.7402505,705.7402505
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1520,GERRIGERRUP,0.009204761,1,108.6394315,109.6394315
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1521,CONGUPNA,0.005427424,6,1105.496865,1106.496865
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1507,STRATHMERTON,0.01786292,13,727.7645342,728.7645342
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1508,TYRENDARRA,0.012995923,2,153.8944126,154.8944126
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1509,WYELANGTA,0.00804308,2,248.6609474,249.6609474
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1510,WARROCK,0.008479921,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1511,QUEENSCLIFF,0.000400418,15,37460.84845,37461.84845
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1512,SWAN BAY,0.003900998,1,256.344652,257.344652
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1513,POINT LONSDALE,0.0014713,14,9515.393305,9516.393305
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1522,WUNGHNU,0.005390144,3,556.5714035,557.5714035
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1514,MANNERIM,0.003079755,1,324.7011789,325.7011789
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1515,BENJEROOP,0.004916273,2,406.8122719,407.8122719
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1516,FISH POINT,0.003131496,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1523,CHESNEY VALE,0.004948118,1,202.0970521,203.0970521
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1524,YANDO,0.004908155,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1517,ARTHURS CREEK,0.003695116,3,811.8825681,812.8825681
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1518,PORCUPINE RIDGE,0.002856911,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1525,WYCHITELLA NORTH,0.004913262,1,203.5307665,204.5307665
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1519,GLENLYON,0.007981391,2,250.5828835,251.5828835
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1526,SUTHERLAND,0.006783049,2,294.8526481,295.8526481
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1527,LONDRIGAN,0.003572764,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1530,NIRRANDA SOUTH,0.003496312,4,1144.062722,1145.062722
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1531,KATAMATITE EAST,0.003535686,1,282.8305846,283.8305846
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1536,GLEN CREEK,0.003943359,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1537,ARDMONA,0.003934084,5,1270.943865,1271.943865
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1538,GLADFIELD,0.003922122,3,764.8921525,765.8921525
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1539,ARAPILES,0.003331638,7,2101.068378,2102.068378
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1540,YALLA-Y-POORA,0.005956375,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1541,NEWHAM,0.004978511,2,401.7265415,402.7265415
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1542,BOGONG,0.005912907,6,1014.729334,1015.729334
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1543,ULLINA,0.003569849,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1544,BURKES FLAT,0.004160626,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1545,SOUTH PURRUMBETE,0.004252881,1,235.1347025,236.1347025
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1546,WILDWOOD,0.004207806,1,237.6535386,238.6535386
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1547,MUNDOONA,0.003283641,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1687,PAINSWICK,0.003412642,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1548,BUTCHERS RIDGE,0.003301031,1,302.935688,303.935688
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1549,GLENLOTH EAST,0.004922883,2,406.2659872,407.2659872
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1550,TELFORD,0.003836693,1,260.6411552,261.6411552
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1551,ALLANS FLAT,0.003845058,1,260.0741295,261.0741295
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1552,KANUMBRA,0.003355282,2,596.0750421,597.0750421
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1688,WESBURN,0.004183131,6,1434.33234,1435.33234
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1553,GLENORMISTON NORTH,0.003385623,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1554,GOOROC,0.005209824,1,191.9450812,192.9450812
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1555,HARSTON,0.00429904,1,232.6100731,233.6100731
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1556,HILL END,0.003407525,1,293.4680922,294.4680922
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1557,BUDGEE BUDGEE,0.007716007,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1558,CUNDARE NORTH,0.006166131,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1559,FERNIHURST,0.005992795,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1560,DEEP LEAD,0.007554048,4,529.5173859,530.5173859
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1561,TIMBOON WEST,0.002584668,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1562,SPRINGMOUNT,0.000731722,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1563,LAANG,0.003167891,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1564,WOOTONG VALE,0.003779248,1,264.6029344,265.6029344
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1566,BEEAC,0.011598151,5,431.103184,432.103184
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1582,STEELS CREEK,0.003111556,2,642.7652082,643.7652082
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1567,WOODSIDE,0.027378544,9,328.7245713,329.7245713
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1568,KENSINGTON,0.000219656,32,145682.6358,145683.6358
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1569,MENA PARK,0.003940486,1,253.7758178,254.7758178
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1570,MIDDLE TARWIN,0.00552603,2,361.923447,362.923447
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1571,EYNESBURY,0.00623778,7,1122.194195,1123.194195
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1572,MOUNT COTTRELL,0.005958837,15,2517.269535,2518.269535
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1583,DROUIN SOUTH,0.004340999,1,230.3617177,231.3617177
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1573,MAIN RIDGE,0.002805807,3,1069.211009,1070.211009
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1584,KINGOWER,0.004580994,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1585,GLENMORE,0.004638258,3,646.794612,647.794612
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1689,UPPER LURG,0.003441168,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1574,TRENTHAM,0.005218903,10,1916.11139,1917.11139
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1575,KINGLAKE,0.011493003,9,783.0851182,784.0851182
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1588,GILLUM,0.004857959,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1589,PANITYA,0.056561017,2,35.36004288,36.36004288
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1690,NAVARRE,0.010919474,5,457.8974955,458.8974955
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1691,TOOLAMBA,0.006822155,5,732.9062707,733.9062707
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1576,STRATH CREEK,0.009718994,3,308.6739159,309.6739159
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1590,JILPANGER,0.015897213,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1591,THOMSON,0.016128823,5,310.0040299,311.0040299
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1592,BEAUFORT,0.016006529,19,1187.015613,1188.015613
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1593,W TREE,0.015917531,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1594,YARROWEYAH,0.005952553,2,335.9902756,336.9902756
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1595,GUNBOWER,0.013140612,6,456.5997391,457.5997391
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1596,LEITCHVILLE,0.012834858,11,857.0410469,858.0410469
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1597,GRANYA,0.009770608,2,204.6955556,205.6955556
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1577,CARRAJUNG,0.003635271,10,2750.82652,2751.82652
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1578,WOODSTOCK WEST,0.003877961,1,257.8674821,258.8674821
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1579,VENTNOR,0.003966638,20,5042.053474,5043.053474
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1580,SOMERVILLE,0.003951519,20,5061.344892,5062.344892
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1581,KIEWA,0.00385108,2,519.3348738,520.3348738
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1617,LITCHFIELD,0.01076974,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1586,FUMINA SOUTH,0.004654764,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1587,DENICULL CREEK,0.003490116,1,286.5234531,287.5234531
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1598,THOLOGOLONG,0.009387494,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1599,BUNGIL,0.009595437,2,208.432399,209.432399
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1600,PINE MOUNTAIN,0.006013805,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1601,TOWONG,0.007759591,4,515.4910674,516.4910674
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1602,NEWTOWN,0.000599474,9,15013.15101,15014.15101
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1603,MOCKINYA,0.00860148,4,465.0362628,466.0362628
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1604,YUROKE,0.000926773,1,1079.013096,1080.013096
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1605,MARNOO WEST,0.008670487,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1606,BELMONT,0.000941268,25,26559.91709,26560.91709
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1607,BERRINGAMA,0.00861189,2,232.2370511,233.2370511
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1608,ALLANSFORD,0.008824336,12,1359.875766,1360.875766
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1609,BUNGALALLY,0.008578086,1,116.5761281,117.5761281
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1610,SOUTH GEELONG,0.000252696,16,63317.0757,63318.0757
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1618,ST ARNAUD NORTH,0.004759313,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1611,GOWAR EAST,0.006410693,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1612,CARNGHAM,0.006496486,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1613,CATHCART,0.003463011,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1614,GIL GIL,0.003377804,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1615,PEARCEDALE,0.003455196,9,2604.77272,2605.77272
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1616,NARINGAL EAST,0.003395711,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1622,FORBES,0.003526572,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1623,BRUCKNELL,0.003671955,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1624,TRAFALGAR EAST,0.003694669,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1635,LANGI KAL KAL,0.003972827,6,1510.259651,1511.259651
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1625,COWA,0.009856556,1,101.4553195,102.4553195
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1626,GLENROWAN WEST,0.004392472,1,227.6622264,228.6622264
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1627,RICHMOND PLAINS,0.00444886,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1628,THE HEART,0.004557433,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1629,TRAWOOL,0.00449399,2,445.038806,446.038806
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1644,ARCHDALE,0.004186997,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1630,HUON,0.004443376,1,225.0541094,226.0541094
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1631,DIXONS CREEK,0.004514166,8,1772.198752,1773.198752
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1632,CROSS ROADS,0.004495957,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1633,WOODSTOCK ON LODDON,0.004449468,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1634,BUDGEREE,0.004543729,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1645,RICH AVON,0.005821379,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1646,BOOKAAR,0.023460788,3,127.8729416,128.8729416
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1647,GIFFARD,0.01253311,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1636,PIER MILAN,0.013306677,4,300.6009665,301.6009665
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1637,COBUNGRA,0.018487954,4,216.3570881,217.3570881
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1638,TELANGATUK EAST,0.030264094,1,33.04245575,34.04245575
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1639,KINGLAKE WEST,0.006654379,8,1202.215797,1203.215797
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1640,DADSWELLS BRIDGE,0.013033824,2,153.4469054,154.4469054
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1641,DARGO,0.101510404,13,128.0656906,129.0656906
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1642,KERANG EAST,0.003917008,1,255.2969151,256.2969151
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1643,MILLBROOK,0.004008795,6,1496.709293,1497.709293
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1648,ROSSBRIDGE,0.005196087,1,192.4525117,193.4525117
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1649,NINE MILE,0.005123636,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1650,SEASPRAY,0.005223197,4,765.8145063,766.8145063
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1651,TONGALA,0.011233395,10,890.2028231,891.2028231
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1670,CODRINGTON,0.006512577,2,307.0980873,308.0980873
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1652,YAMBUNA,0.004762304,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1656,MURCHISON NORTH,0.003245149,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1653,UPOTIPOTPON,0.006855188,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1654,GOOMALIBEE,0.006137861,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1655,GOORAMBAT,0.01084797,2,184.3662845,185.3662845
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1657,WILLANGIE,0.015625933,1,63.99617817,64.99617817
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1658,BOOMAHNOOMOONAH,0.003194741,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1659,MANORINA,0.003250948,2,615.2051048,616.2051048
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1660,MUSKERRY,0.008885713,1,112.5402055,113.5402055
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1661,NORTHWOOD,0.005125227,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1669,HODDLES CREEK,0.00451607,4,885.7258342,886.7258342
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1671,MOONAMBEL,0.006389381,3,469.5290517,470.5290517
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1672,WARRNAMBOOL,0.006710471,98,14604.04262,14605.04262
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1673,TYNONG NORTH,0.004974592,4,804.085963,805.085963
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1674,COSGROVE,0.004863649,1,205.6069411,206.6069411
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1675,BAGSHOT,0.003889569,1,257.0978673,258.0978673
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1676,GREDGWIN,0.0048289,2,414.1729721,415.1729721
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1678,YINNAR SOUTH,0.004938519,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1679,CRESWICK,0.005044545,14,2775.275131,2776.275131
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1681,JACK RIVER,0.005127102,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1682,ARNOLD,0.004989969,1,200.4020446,201.4020446
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1683,TYRRELL DOWNS,0.019925969,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1684,KOONWARRA,0.003952124,3,759.0855092,760.0855092
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1685,DUMBALK,0.005439524,2,367.6792514,368.6792514
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1686,YARRAWONGA SOUTH,0.003391322,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1692,MILLTOWN,0.007130524,1,140.2421572,141.2421572
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1693,WINNINDOO,0.007137263,2,280.2194545,281.2194545
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.1694,LOCKSLEY,0.008622487,3,347.9274542,348.9274542
